transaction_id,user_id,merchant_id,amount,status,payment_method,timestamp,churn_label
tx_7322,user_296,m_17,219.42,success,upi,2025-12-27 04:49:42.328527,1
tx_7323,user_2181,m_50,468.03,success,card,2025-12-17 16:28:06.328527,0
tx_7324,user_2296,m_195,84.07,success,upi,2025-12-02 21:30:58.328527,0
tx_7325,user_3068,m_19,149.02,success,upi,2025-11-30 22:49:41.328527,0
tx_7326,user_2597,m_121,195.93,success,card,2025-11-21 13:12:24.328527,0
tx_7327,user_901,m_136,120.73,success,card,2025-11-21 23:47:27.328527,0
tx_7328,user_1964,m_79,4.52,success,wallet,2025-12-10 06:40:38.328527,1
tx_7329,user_1098,m_153,17.15,success,card,2025-11-01 10:27:22.328527,0
tx_7330,user_1677,m_101,7.36,success,card,2025-10-04 06:20:34.328527,0
tx_7331,user_2881,m_24,0.99,success,upi,2025-12-03 08:40:33.328527,1
tx_7332,user_1191,m_195,36.53,success,card,2025-12-02 17:15:09.328527,0
tx_7333,user_770,m_168,49.82,success,upi,2025-10-10 13:09:05.328527,0
tx_7334,user_1526,m_58,27.58,success,card,2025-10-28 12:18:24.328527,0
tx_7335,user_1378,m_44,6.68,success,upi,2025-12-26 23:05:24.328527,1
tx_7336,user_1248,m_40,75.47,success,card,2025-12-04 15:55:38.328527,0
tx_7337,user_1554,m_37,31.93,success,card,2025-12-16 23:16:27.328527,1
tx_7338,user_145,m_116,158.98,success,upi,2025-11-04 11:48:00.328527,0
tx_7339,user_1983,m_18,0.81,success,card,2025-11-16 12:32:07.328527,0
tx_7340,user_1264,m_13,184.85,success,card,2025-10-21 10:42:01.328527,0
tx_7341,user_1907,m_126,309.56,success,upi,2025-12-14 10:58:00.328527,0
tx_7342,user_2940,m_148,125.93,success,upi,2025-12-19 15:35:03.328527,0
tx_7343,user_2391,m_142,132.29,success,card,2025-10-13 22:26:39.328527,1
tx_7344,user_1772,m_2,271.15,success,card,2025-12-20 14:52:13.328527,0
tx_7345,user_1058,m_36,23.45,success,upi,2025-11-14 01:37:29.328527,1
tx_7346,user_2749,m_116,521.5,success,card,2025-10-23 21:02:02.328527,0
tx_7347,user_2048,m_173,148.49,failed,wallet,2025-11-27 20:41:52.328527,0
tx_7348,user_2019,m_15,129.67,success,card,2025-12-19 06:39:14.328527,0
tx_7349,user_152,m_141,44.8,success,upi,2025-11-07 02:28:29.328527,0
tx_7350,user_2476,m_8,78.92,success,card,2025-11-28 14:40:00.328527,0
tx_7351,user_507,m_6,106.11,success,card,2025-11-03 09:07:28.328527,0
tx_7352,user_3197,m_141,96.85,success,card,2025-12-23 05:41:06.328527,0
tx_7353,user_490,m_133,122.07,success,card,2025-11-26 20:41:51.328527,0
tx_7354,user_344,m_14,8.6,success,card,2025-10-19 01:14:58.328527,0
tx_7355,user_1935,m_179,43.95,success,card,2025-12-03 13:42:16.328527,1
tx_7356,user_1761,m_71,56.92,success,upi,2025-12-27 11:46:51.328527,1
tx_7357,user_220,m_161,30.2,success,card,2025-10-10 04:32:10.328527,0
tx_7358,user_1938,m_103,18.95,failed,wallet,2025-11-19 18:30:34.328527,0
tx_7359,user_1942,m_128,14.96,success,card,2025-10-31 15:41:01.328527,1
tx_7360,user_722,m_95,45.63,success,upi,2025-11-11 03:36:40.328527,0
tx_7361,user_3096,m_121,68.01,success,upi,2025-10-26 14:29:37.328527,0
tx_7362,user_527,m_114,6.5,success,wallet,2025-12-07 00:09:01.328527,1
tx_7363,user_3253,m_196,292.73,success,card,2025-11-23 09:26:59.328527,1
tx_7364,user_1522,m_147,144.92,failed,upi,2025-11-04 03:36:11.328527,1
tx_7365,user_2888,m_79,131.25,success,card,2025-11-17 00:44:12.328527,0
tx_7366,user_1664,m_6,18.98,failed,card,2025-12-11 01:19:35.328527,0
tx_7367,user_3113,m_134,92.58,success,upi,2025-10-28 09:58:56.328527,0
tx_7368,user_480,m_49,75.44,success,card,2025-11-13 11:07:47.328527,1
tx_7369,user_2977,m_129,404.38,success,card,2025-10-12 18:51:25.328527,0
tx_7370,user_1871,m_46,137.7,success,card,2025-12-31 04:23:00.328527,1
tx_7371,user_2919,m_13,85.75,success,card,2025-11-06 11:36:45.328527,0
tx_7372,user_1462,m_30,190.26,success,card,2025-12-29 12:39:47.328527,0
tx_7373,user_1425,m_49,16.85,success,upi,2025-12-26 08:44:25.328527,0
tx_7374,user_344,m_188,1.53,success,card,2025-11-21 21:32:51.328527,0
tx_7375,user_44,m_40,117.19,success,upi,2025-11-06 05:34:42.328527,0
tx_7376,user_2068,m_13,10.35,success,upi,2025-12-23 00:31:45.328527,0
tx_7377,user_1657,m_132,12.27,success,card,2025-12-21 19:38:24.328527,0
tx_7378,user_3141,m_4,136.52,success,upi,2025-11-23 15:10:13.328527,1
tx_7379,user_1887,m_191,31.54,success,upi,2025-12-07 21:50:05.328527,0
tx_7380,user_2920,m_156,99.06,success,card,2025-12-29 15:09:44.328527,0
tx_7381,user_2095,m_4,249.38,success,card,2025-12-15 19:51:16.328527,1
tx_7382,user_1514,m_112,38.05,success,wallet,2025-11-23 19:47:46.328527,0
tx_7383,user_2598,m_117,24.48,success,wallet,2025-11-04 12:02:03.328527,0
tx_7384,user_2334,m_95,11.27,success,upi,2025-10-30 23:48:19.328527,0
tx_7385,user_1001,m_35,13.98,success,card,2025-11-01 08:56:44.328527,1
tx_7386,user_1033,m_78,6.42,success,card,2025-12-16 23:39:25.328527,1
tx_7387,user_2589,m_18,9.17,success,card,2025-12-22 10:38:59.328527,1
tx_7388,user_2040,m_191,56.56,success,upi,2025-11-16 13:44:32.328527,1
tx_7389,user_2803,m_21,38.69,success,upi,2025-10-24 00:47:00.328527,0
tx_7390,user_273,m_161,122.61,success,card,2025-12-18 23:32:57.328527,0
tx_7391,user_955,m_55,204.21,success,upi,2025-10-09 16:47:50.328527,1
tx_7392,user_2647,m_16,153.61,success,card,2025-10-19 14:31:34.328527,1
tx_7393,user_1779,m_183,75.64,success,upi,2025-12-09 16:12:09.328527,0
tx_7394,user_380,m_16,10.81,success,card,2025-10-31 04:41:04.328527,1
tx_7395,user_1352,m_145,123.71,success,upi,2025-11-22 05:11:45.328527,1
tx_7396,user_478,m_172,45.07,success,card,2025-10-20 00:46:50.328527,0
tx_7397,user_2062,m_77,8.95,success,card,2025-10-02 15:32:06.328527,0
tx_7398,user_515,m_55,184.81,success,card,2025-12-22 14:36:53.328527,0
tx_7399,user_190,m_79,41.28,success,wallet,2025-11-18 08:15:26.328527,0
tx_7400,user_1191,m_49,24.62,success,upi,2025-10-25 22:18:44.328527,0
tx_7401,user_2668,m_57,205.15,success,card,2025-11-25 01:28:32.328527,1
tx_7402,user_1160,m_17,232.42,success,upi,2025-12-10 04:16:57.328527,0
tx_7403,user_2201,m_134,41.4,success,upi,2025-11-08 08:03:49.328527,0
tx_7404,user_1411,m_75,43.82,success,upi,2025-10-10 12:13:00.328527,1
tx_7405,user_3280,m_9,86.66,success,card,2025-12-13 13:15:55.328527,1
tx_7406,user_271,m_68,132.22,success,card,2025-12-02 01:29:35.328527,0
tx_7407,user_142,m_84,6.52,success,card,2025-10-19 04:09:55.328527,0
tx_7408,user_1912,m_130,89.98,success,card,2025-10-04 22:55:49.328527,1
tx_7409,user_1092,m_82,305.38,success,upi,2025-10-18 01:16:56.328527,0
tx_7410,user_2294,m_108,30.39,success,card,2025-10-26 07:17:12.328527,0
tx_7411,user_3332,m_43,239.5,success,card,2025-12-13 15:01:52.328527,0
tx_7412,user_787,m_197,299.91,success,card,2025-11-12 02:51:32.328527,1
tx_7413,user_2126,m_141,31.36,success,card,2025-12-26 21:10:01.328527,0
tx_7414,user_1681,m_131,140.32,failed,wallet,2025-11-11 18:13:28.328527,1
tx_7415,user_622,m_17,27.28,success,wallet,2025-11-11 13:28:50.328527,0
tx_7416,user_2572,m_92,133.79,success,card,2025-12-17 19:20:58.328527,1
tx_7417,user_2819,m_179,159.66,success,upi,2025-12-08 19:29:10.328527,0
tx_7418,user_937,m_37,28.4,success,card,2025-10-18 01:37:50.328527,0
tx_7419,user_3260,m_147,125.83,success,upi,2025-12-16 12:40:09.328527,1
tx_7420,user_1118,m_171,167.19,success,card,2025-11-23 08:30:23.328527,0
tx_7421,user_616,m_50,44.41,success,card,2025-12-07 19:39:50.328527,0
tx_7422,user_1031,m_18,18.36,success,upi,2025-12-06 14:46:06.328527,1
tx_7423,user_66,m_119,9.65,success,upi,2025-10-26 22:08:30.328527,1
tx_7424,user_190,m_67,85.66,success,card,2025-12-04 16:46:13.328527,0
tx_7425,user_2815,m_65,382.12,success,upi,2025-11-19 21:38:59.328527,0
tx_7426,user_520,m_140,173.13,success,upi,2025-12-28 18:21:24.328527,0
tx_7427,user_989,m_189,57.24,success,card,2025-12-11 12:41:26.328527,0
tx_7428,user_1140,m_188,76.92,success,card,2025-10-26 06:15:07.328527,0
tx_7429,user_2314,m_157,32.78,success,card,2025-10-04 17:51:28.328527,1
tx_7430,user_1634,m_97,17.8,success,upi,2025-12-03 12:11:50.328527,0
tx_7431,user_2532,m_157,65.79,success,wallet,2025-12-07 00:01:17.328527,1
tx_7432,user_1187,m_178,62.27,success,card,2025-12-16 18:24:57.328527,0
tx_7433,user_375,m_87,73.8,success,upi,2025-12-29 05:50:29.328527,0
tx_7434,user_652,m_175,305.35,success,upi,2025-10-30 00:46:32.328527,1
tx_7435,user_548,m_32,92.61,success,card,2025-10-17 22:46:19.328527,0
tx_7436,user_1097,m_104,93.08,success,card,2025-12-08 02:21:28.328527,1
tx_7437,user_72,m_73,13.7,success,card,2025-10-03 07:43:21.328527,0
tx_7438,user_2355,m_81,565.18,success,card,2025-10-13 00:30:43.328527,1
tx_7439,user_198,m_18,148.21,success,upi,2025-10-02 13:35:35.328527,0
tx_7440,user_3201,m_70,209.72,success,card,2025-11-04 06:53:58.328527,0
tx_7441,user_1781,m_56,53.49,success,card,2025-10-16 11:14:10.328527,0
tx_7442,user_571,m_146,69.74,success,upi,2025-11-28 20:03:19.328527,0
tx_7443,user_790,m_78,73.83,success,card,2025-12-22 05:43:42.328527,1
tx_7444,user_1638,m_168,21.58,success,card,2025-12-22 12:14:40.328527,0
tx_7445,user_1831,m_41,116.95,success,card,2025-10-07 06:40:53.328527,0
tx_7446,user_1855,m_179,233.28,success,card,2025-12-22 21:23:28.328527,0
tx_7447,user_1510,m_115,17.88,success,upi,2025-11-19 20:16:00.328527,1
tx_7448,user_1174,m_3,9.03,success,card,2025-10-24 21:27:34.328527,0
tx_7449,user_3277,m_3,134.02,success,upi,2025-11-29 14:02:41.328527,0
tx_7450,user_178,m_4,31.91,success,card,2025-10-30 14:07:04.328527,0
tx_7451,user_2244,m_40,97.78,success,card,2025-12-04 09:29:52.328527,0
tx_7452,user_734,m_107,118.99,success,card,2025-12-29 01:36:16.328527,1
tx_7453,user_2136,m_86,38.85,success,upi,2025-12-26 02:17:01.328527,0
tx_7454,user_798,m_103,168.82,success,card,2025-10-13 04:28:22.328527,0
tx_7455,user_787,m_116,79.85,success,card,2025-10-03 02:07:31.328527,1
tx_7456,user_2795,m_100,203.26,failed,upi,2025-12-22 05:43:22.328527,0
tx_7457,user_3254,m_188,144.09,success,card,2025-12-04 18:24:55.328527,1
tx_7458,user_208,m_74,202.93,success,card,2025-11-15 11:57:12.328527,1
tx_7459,user_492,m_182,2.04,success,card,2025-11-27 21:26:31.328527,0
tx_7460,user_3201,m_74,27.91,success,upi,2025-12-28 15:50:01.328527,0
tx_7461,user_2712,m_12,9.43,success,wallet,2025-11-13 01:48:25.328527,0
tx_7462,user_3084,m_141,58.35,success,card,2025-12-29 10:00:12.328527,1
tx_7463,user_1657,m_187,220.69,success,card,2025-11-02 06:40:41.328527,0
tx_7464,user_2918,m_199,63.02,success,card,2025-10-03 06:33:44.328527,0
tx_7465,user_731,m_24,189.52,success,upi,2025-10-09 18:09:51.328527,0
tx_7466,user_1129,m_114,39.63,success,card,2025-12-14 18:38:26.328527,0
tx_7467,user_1605,m_171,41.49,success,card,2025-12-25 20:55:02.328527,0
tx_7468,user_2745,m_81,225.92,success,upi,2025-12-25 14:41:27.328527,0
tx_7469,user_3170,m_9,55.48,success,card,2025-10-09 00:58:22.328527,0
tx_7470,user_593,m_198,155.95,success,card,2025-11-06 16:41:32.328527,1
tx_7471,user_2933,m_49,27.0,success,wallet,2025-12-29 04:21:59.328527,0
tx_7472,user_2899,m_171,297.2,success,wallet,2025-11-24 06:40:40.328527,0
tx_7473,user_1215,m_141,85.47,success,card,2025-11-21 02:30:58.328527,0
tx_7474,user_324,m_14,142.43,success,card,2025-12-27 12:42:56.328527,0
tx_7475,user_978,m_15,9.38,success,card,2025-12-02 05:42:25.328527,0
tx_7476,user_1749,m_1,67.86,success,card,2025-11-30 03:50:18.328527,0
tx_7477,user_1850,m_157,231.3,success,wallet,2025-10-29 10:11:57.328527,0
tx_7478,user_3003,m_29,209.59,failed,upi,2025-11-26 22:19:01.328527,0
tx_7479,user_1490,m_81,4.79,success,upi,2025-11-04 12:49:27.328527,1
tx_7480,user_893,m_30,36.2,success,card,2025-10-09 02:36:51.328527,0
tx_7481,user_1390,m_76,58.58,success,card,2025-11-06 14:17:24.328527,0
tx_7482,user_143,m_147,18.91,success,card,2025-12-01 01:33:44.328527,1
tx_7483,user_383,m_176,130.93,success,card,2025-10-31 04:15:12.328527,0
tx_7484,user_2263,m_113,20.4,success,card,2025-11-25 14:33:04.328527,0
tx_7485,user_2371,m_34,42.56,failed,card,2025-11-03 11:43:35.328527,0
tx_7486,user_3086,m_22,108.85,success,card,2025-11-26 07:50:31.328527,1
tx_7487,user_216,m_105,65.8,success,card,2025-11-06 08:27:29.328527,0
tx_7488,user_1515,m_96,134.16,success,card,2025-10-05 01:27:56.328527,1
tx_7489,user_2998,m_114,324.95,success,card,2025-12-01 12:54:59.328527,0
tx_7490,user_2230,m_99,12.39,success,card,2025-11-02 10:40:18.328527,1
tx_7491,user_2317,m_188,123.64,success,card,2025-12-22 07:27:44.328527,0
tx_7492,user_2992,m_54,26.18,success,card,2025-11-17 06:54:54.328527,0
tx_7493,user_1490,m_194,53.52,success,wallet,2025-11-13 11:32:29.328527,1
tx_7494,user_2917,m_7,3.34,success,card,2025-12-20 07:35:41.328527,1
tx_7495,user_1635,m_167,14.61,success,upi,2025-10-11 01:07:35.328527,0
tx_7496,user_2514,m_58,38.53,success,wallet,2025-10-03 14:53:19.328527,0
tx_7497,user_2352,m_127,41.85,success,card,2025-10-30 22:33:13.328527,0
tx_7498,user_1167,m_31,229.84,success,card,2025-12-17 10:39:38.328527,1
tx_7499,user_110,m_92,135.41,success,card,2025-10-30 09:04:29.328527,1
tx_7500,user_1013,m_6,358.21,success,card,2025-11-22 07:41:37.328527,1
tx_7501,user_231,m_1,91.4,success,card,2025-10-10 15:39:35.328527,1
tx_7502,user_1714,m_84,27.67,success,upi,2025-10-15 20:08:44.328527,0
tx_7503,user_1755,m_133,39.7,failed,card,2025-11-23 19:15:15.328527,0
tx_7504,user_2642,m_105,38.54,success,wallet,2025-11-15 03:40:43.328527,0
tx_7505,user_1577,m_35,39.53,success,upi,2025-10-22 20:08:38.328527,0
tx_7506,user_1296,m_159,111.77,success,card,2025-10-24 06:44:57.328527,0
tx_7507,user_2220,m_44,75.67,success,card,2025-12-07 18:31:56.328527,0
tx_7508,user_972,m_41,48.68,success,card,2025-10-08 04:32:48.328527,1
tx_7509,user_1030,m_52,16.14,success,card,2025-12-02 14:29:59.328527,0
tx_7510,user_3226,m_109,2.24,success,card,2025-11-26 00:12:55.328527,0
tx_7511,user_2593,m_8,24.7,success,upi,2025-11-25 06:26:41.328527,1
tx_7512,user_2595,m_86,11.37,success,card,2025-11-08 21:51:18.328527,0
tx_7513,user_517,m_113,153.92,success,card,2025-12-27 14:18:01.328527,1
tx_7514,user_913,m_74,11.93,success,upi,2025-12-23 09:07:16.328527,0
tx_7515,user_2262,m_176,128.82,failed,card,2025-10-20 11:35:02.328527,0
tx_7516,user_2181,m_129,48.72,success,card,2025-12-20 17:38:47.328527,0
tx_7517,user_2332,m_194,7.62,failed,card,2025-10-04 11:06:27.328527,0
tx_7518,user_3197,m_10,167.52,success,card,2025-10-03 17:09:16.328527,0
tx_7519,user_1944,m_49,86.66,failed,upi,2025-10-23 12:04:41.328527,0
tx_7520,user_1462,m_162,26.89,success,wallet,2025-10-06 09:47:06.328527,0
tx_7521,user_1872,m_121,225.08,success,card,2025-11-17 06:44:21.328527,1
tx_7522,user_2733,m_142,4.63,success,card,2025-11-12 17:12:17.328527,0
tx_7523,user_3223,m_74,22.54,success,card,2025-11-03 03:02:09.328527,0
tx_7524,user_2378,m_30,139.45,success,upi,2025-12-24 00:21:39.328527,0
tx_7525,user_3186,m_91,123.57,success,upi,2025-12-12 06:17:56.328527,0
tx_7526,user_2941,m_189,34.15,success,card,2025-11-09 12:13:38.328527,1
tx_7527,user_1307,m_155,6.4,success,card,2025-11-16 23:40:26.328527,1
tx_7528,user_898,m_152,195.25,success,wallet,2025-12-03 11:53:44.328527,0
tx_7529,user_1098,m_91,37.64,success,card,2025-11-26 18:45:22.328527,0
tx_7530,user_1189,m_152,21.78,success,upi,2025-11-29 14:32:06.328527,0
tx_7531,user_1212,m_74,72.58,success,upi,2025-10-21 02:58:45.328527,1
tx_7532,user_2125,m_91,241.05,success,card,2025-11-13 18:59:57.328527,0
tx_7533,user_2994,m_128,4.45,success,upi,2025-11-26 05:38:56.328527,0
tx_7534,user_687,m_186,145.16,failed,card,2025-10-21 20:47:58.328527,0
tx_7535,user_2068,m_196,84.97,success,wallet,2025-12-06 00:08:20.328527,0
tx_7536,user_565,m_41,55.42,failed,card,2025-11-19 19:26:00.328527,0
tx_7537,user_1207,m_109,136.29,success,card,2025-12-19 16:15:48.328527,1
tx_7538,user_1894,m_161,337.62,success,card,2025-12-23 08:34:48.328527,1
tx_7539,user_3293,m_193,26.03,success,upi,2025-10-30 16:38:45.328527,1
tx_7540,user_826,m_17,15.51,success,card,2025-12-28 12:57:23.328527,1
tx_7541,user_1351,m_76,244.05,success,card,2025-12-12 19:41:08.328527,1
tx_7542,user_2226,m_132,110.55,success,card,2025-11-13 15:57:26.328527,1
tx_7543,user_1811,m_19,57.62,success,card,2025-11-10 13:39:11.328527,1
tx_7544,user_3183,m_193,85.16,success,upi,2025-12-14 17:22:29.328527,0
tx_7545,user_1082,m_126,136.89,success,card,2025-11-06 09:04:11.328527,0
tx_7546,user_1350,m_74,148.29,success,upi,2025-11-11 23:53:27.328527,0
tx_7547,user_2952,m_61,252.44,success,upi,2025-11-29 14:28:09.328527,0
tx_7548,user_1644,m_31,55.66,success,wallet,2025-10-20 19:29:08.328527,0
tx_7549,user_2716,m_185,34.73,success,upi,2025-11-20 20:52:39.328527,0
tx_7550,user_190,m_177,102.07,success,card,2025-12-29 01:59:49.328527,0
tx_7551,user_1223,m_165,53.74,success,card,2025-11-25 04:27:29.328527,1
tx_7552,user_1335,m_182,90.29,failed,wallet,2025-11-07 03:17:19.328527,0
tx_7553,user_707,m_27,54.47,success,upi,2025-11-30 06:26:49.328527,1
tx_7554,user_3106,m_73,16.6,success,card,2025-12-22 09:08:43.328527,1
tx_7555,user_378,m_80,63.38,success,wallet,2025-12-16 04:27:23.328527,1
tx_7556,user_386,m_21,117.41,success,upi,2025-10-08 23:01:01.328527,1
tx_7557,user_2284,m_170,160.59,success,wallet,2025-11-11 23:26:01.328527,0
tx_7558,user_615,m_163,67.99,success,upi,2025-10-23 07:42:13.328527,0
tx_7559,user_1542,m_95,18.06,success,upi,2025-11-30 07:51:31.328527,0
tx_7560,user_2330,m_121,53.56,success,upi,2025-11-11 12:19:54.328527,0
tx_7561,user_2048,m_122,154.32,success,card,2025-10-30 02:05:17.328527,0
tx_7562,user_1754,m_51,53.25,success,wallet,2025-11-05 18:01:05.328527,1
tx_7563,user_463,m_163,119.25,success,card,2025-12-02 00:21:40.328527,0
tx_7564,user_3301,m_155,70.77,success,card,2025-10-22 09:06:29.328527,1
tx_7565,user_966,m_77,27.6,success,upi,2025-11-12 05:21:16.328527,0
tx_7566,user_171,m_185,159.04,success,upi,2025-10-09 04:59:10.328527,1
tx_7567,user_3158,m_163,8.8,success,upi,2025-12-29 17:47:13.328527,0
tx_7568,user_1146,m_69,74.42,success,card,2025-12-29 19:50:54.328527,1
tx_7569,user_842,m_136,23.43,success,card,2025-10-16 08:03:10.328527,1
tx_7570,user_1321,m_20,6.94,success,card,2025-11-22 15:48:03.328527,0
tx_7571,user_1908,m_63,69.9,success,card,2025-12-13 11:37:14.328527,0
tx_7572,user_689,m_75,69.23,success,upi,2025-11-14 09:54:14.328527,0
tx_7573,user_2622,m_60,122.72,success,card,2025-12-12 23:32:31.328527,1
tx_7574,user_1507,m_94,136.55,success,card,2025-11-19 16:47:23.328527,1
tx_7575,user_2212,m_39,130.12,success,card,2025-10-29 00:24:37.328527,0
tx_7576,user_2024,m_183,52.69,success,upi,2025-12-23 22:11:19.328527,1
tx_7577,user_1722,m_3,99.88,success,card,2025-12-10 01:38:41.328527,0
tx_7578,user_382,m_30,86.03,success,upi,2025-11-16 19:16:48.328527,1
tx_7579,user_2256,m_154,54.74,success,card,2025-11-02 21:43:43.328527,1
tx_7580,user_1412,m_185,90.93,success,card,2025-11-18 21:27:45.328527,0
tx_7581,user_1583,m_152,294.22,success,upi,2025-11-27 16:39:05.328527,0
tx_7582,user_2271,m_68,21.43,success,card,2025-10-30 07:45:23.328527,0
tx_7583,user_2050,m_69,236.2,success,card,2025-12-20 02:01:26.328527,0
tx_7584,user_371,m_4,5.49,success,upi,2025-10-29 02:16:17.328527,1
tx_7585,user_1710,m_114,36.87,success,upi,2025-10-18 05:42:03.328527,1
tx_7586,user_1469,m_90,33.99,success,upi,2025-10-24 10:04:37.328527,0
tx_7587,user_610,m_7,98.45,success,upi,2025-12-18 00:31:30.328527,0
tx_7588,user_115,m_8,14.07,success,card,2025-11-28 20:29:49.328527,0
tx_7589,user_446,m_14,214.0,success,card,2025-10-02 13:19:37.328527,1
tx_7590,user_1391,m_104,176.35,success,card,2025-12-02 20:27:18.328527,0
tx_7591,user_3324,m_6,105.57,success,wallet,2025-10-11 11:26:23.328527,0
tx_7592,user_1340,m_71,61.33,success,wallet,2025-10-03 14:08:43.328527,0
tx_7593,user_414,m_114,270.24,success,card,2025-12-13 18:15:52.328527,1
tx_7594,user_3166,m_14,177.64,success,card,2025-12-23 01:06:29.328527,0
tx_7595,user_1808,m_164,69.18,success,card,2025-12-02 02:52:35.328527,0
tx_7596,user_2939,m_82,121.02,success,upi,2025-11-23 09:50:23.328527,1
tx_7597,user_1047,m_38,83.69,success,card,2025-10-03 08:13:42.328527,0
tx_7598,user_2710,m_133,88.66,success,upi,2025-10-18 07:56:47.328527,1
tx_7599,user_1873,m_56,40.19,success,wallet,2025-11-20 23:58:47.328527,0
tx_7600,user_1073,m_91,62.01,success,wallet,2025-10-20 18:50:14.328527,0
tx_7601,user_717,m_80,8.13,success,card,2025-10-08 02:19:35.328527,0
tx_7602,user_1358,m_146,44.22,success,wallet,2025-12-28 14:53:49.328527,0
tx_7603,user_3150,m_126,119.02,success,upi,2025-10-11 10:31:22.328527,1
tx_7604,user_1605,m_190,306.22,success,card,2025-11-09 06:26:59.328527,0
tx_7605,user_3098,m_158,329.86,success,card,2025-12-11 02:17:17.328527,1
tx_7606,user_2318,m_74,81.13,success,upi,2025-10-13 18:10:04.328527,0
tx_7607,user_561,m_78,93.3,success,wallet,2025-12-21 10:34:54.328527,1
tx_7608,user_2851,m_9,20.55,success,card,2025-11-11 12:06:50.328527,0
tx_7609,user_2294,m_106,118.85,success,card,2025-10-03 22:32:54.328527,0
tx_7610,user_386,m_86,7.33,success,card,2025-11-29 22:00:35.328527,1
tx_7611,user_701,m_66,33.5,success,wallet,2025-11-23 18:08:33.328527,1
tx_7612,user_2606,m_61,110.37,success,wallet,2025-12-15 01:46:48.328527,0
tx_7613,user_972,m_130,37.15,success,card,2025-10-25 01:30:40.328527,1
tx_7614,user_1384,m_145,5.11,success,card,2025-10-21 16:16:48.328527,1
tx_7615,user_983,m_152,178.3,success,wallet,2025-10-02 15:02:26.328527,1
tx_7616,user_1511,m_106,37.15,success,upi,2025-11-01 02:54:52.328527,1
tx_7617,user_351,m_147,6.52,success,wallet,2025-10-16 23:10:35.328527,0
tx_7618,user_1724,m_185,7.77,success,upi,2025-12-02 11:25:01.328527,0
tx_7619,user_1951,m_92,29.0,success,card,2025-12-26 06:24:08.328527,0
tx_7620,user_1279,m_85,19.6,success,upi,2025-10-30 08:14:41.328527,0
tx_7621,user_3293,m_177,148.85,success,card,2025-11-19 19:41:56.328527,1
tx_7622,user_1907,m_120,38.81,success,upi,2025-12-25 13:37:51.328527,0
tx_7623,user_752,m_78,163.32,success,upi,2025-10-31 01:24:36.328527,0
tx_7624,user_2828,m_9,19.1,failed,wallet,2025-11-11 16:08:04.328527,0
tx_7625,user_1024,m_148,67.9,success,wallet,2025-12-14 12:11:51.328527,1
tx_7626,user_545,m_28,116.49,success,card,2025-10-22 17:59:09.328527,0
tx_7627,user_1469,m_95,105.55,success,card,2025-10-12 14:44:53.328527,0
tx_7628,user_78,m_9,91.91,success,card,2025-12-29 02:32:56.328527,0
tx_7629,user_1259,m_12,258.79,success,upi,2025-10-23 03:23:41.328527,1
tx_7630,user_2381,m_46,25.95,success,upi,2025-11-15 23:23:19.328527,0
tx_7631,user_888,m_150,68.07,success,wallet,2025-10-16 14:41:48.328527,0
tx_7632,user_3169,m_49,215.41,success,upi,2025-10-04 13:05:28.328527,0
tx_7633,user_1105,m_131,8.11,success,card,2025-11-14 03:08:10.328527,0
tx_7634,user_2549,m_115,5.75,success,card,2025-10-13 05:41:42.328527,1
tx_7635,user_1990,m_112,26.57,success,card,2025-10-03 06:25:19.328527,0
tx_7636,user_1500,m_194,100.25,success,upi,2025-12-12 03:43:20.328527,0
tx_7637,user_2812,m_84,30.09,success,wallet,2025-10-12 22:03:43.328527,0
tx_7638,user_920,m_52,21.1,success,card,2025-11-26 09:43:54.328527,0
tx_7639,user_549,m_129,61.4,success,upi,2025-11-07 21:32:44.328527,0
tx_7640,user_2061,m_67,95.09,success,card,2025-11-25 18:43:14.328527,1
tx_7641,user_391,m_192,28.58,success,card,2025-11-24 04:50:56.328527,1
tx_7642,user_2357,m_78,35.77,success,card,2025-12-06 21:33:03.328527,0
tx_7643,user_2433,m_56,95.08,success,card,2025-10-16 21:23:03.328527,0
tx_7644,user_3280,m_96,291.39,success,wallet,2025-10-17 00:42:23.328527,1
tx_7645,user_1380,m_197,112.31,failed,card,2025-11-20 01:33:38.328527,0
tx_7646,user_973,m_134,152.74,success,card,2025-11-30 01:58:19.328527,0
tx_7647,user_3165,m_146,45.7,success,upi,2025-12-13 09:19:53.328527,1
tx_7648,user_3164,m_171,31.78,failed,wallet,2025-10-15 03:01:45.328527,0
tx_7649,user_339,m_62,60.56,success,upi,2025-11-25 01:56:55.328527,1
tx_7650,user_2644,m_64,164.58,success,card,2025-10-13 00:57:43.328527,0
tx_7651,user_756,m_38,60.94,success,card,2025-10-23 20:13:42.328527,0
tx_7652,user_1045,m_108,187.55,success,card,2025-12-30 11:06:24.328527,0
tx_7653,user_2338,m_25,448.93,success,card,2025-11-17 05:29:46.328527,0
tx_7654,user_2353,m_171,7.48,success,wallet,2025-12-02 18:19:11.328527,0
tx_7655,user_2681,m_11,4.65,success,card,2025-12-09 06:50:05.328527,0
tx_7656,user_3199,m_149,16.2,success,card,2025-12-23 10:33:37.328527,0
tx_7657,user_2672,m_76,48.51,success,upi,2025-11-16 07:12:25.328527,0
tx_7658,user_938,m_141,14.05,success,upi,2025-10-15 08:09:26.328527,1
